repo_name,commit,message,Justification,Comment,Is_Refactor,Is_Perfective,Is_Adaptive,Is_Corrective
olivierdalang/QGIS,872cfb7825d8fd9a75df5d300b20d36e3e0b4ffa,"Have a capabilities cache per hostname

Actually if I get
http://127.0.0.1/qgis?REQUEST=GetCapabilities&VERSION=1.1.0&SERVICE=WFS
then
http://localhost/qgis?REQUEST=GetCapabilities&VERSION=1.1.0&SERVICE=WFS
the onlineResource will be wrong in the second request...
",wrong,,,,,TRUE
jj1bdx/otp,206c869501fe5e441bcb5db63827f50e5f00d8e6,"[httpd] Sometimes entries in the transfer log was written with the message
size as list of numbers. This list was actually the size as a string,
e.g. ""123"", written with the control sequence ~w. This has now been
corrected so that any string is converted to an integer (if possible).
OTP-9733
",corrected,,,,,TRUE
emacs-mirror/emacs,2bdc419f51630eb433deb139da67e419000c7694,"Do potentially destructive operations in prepare-commit-msg

* build-aux/git-hooks/prepare-commit-msg: If someone occasionally puts
Signed-off line, it will likely get there through -s option of git.
Exploit this fact to abort before a user got a chance to type commit
message.  (Bug#35368)
",bug#num,,,,TRUE,FALSE
rhatdan/storage,743c9ba1fb1d946ac99bc86fb573341b2d5a0a8b,"Pass excludes/options to tar unarchiver via environment
Fixes #10426

Because of the ability to easily overload the shell max argument list
length once the image count is several hundred, `docker load` will
start to fail because of this as it passes an excludes list of all
images in the graph.  This patch uses an environment variable with the
json marshalled through it to get around the arg length limitation.

Docker-DCO-1.1-Signed-off-by: Phil Estes <estesp@linux.vnet.ibm.com> (github: estesp)
",fail,,,,,TRUE
thewtex/ITK,295cd4182a6da195ae0b3e74c5d15359213a1f84,"BUG: 5710. Type used for representing file size and memory-block sizes is
     now explicitly declared as ImageIOBase::SizeType, instead of just
     ""unsigned int"". The type is also declared as std::streamoff.
",,uncertain,,,,
GPUOpen-Drivers/llvm,a16c2e3493816472afd78521094f08bf2d26165e,"Pass -lLTO after gold-plugin.o so that it gets used in systems that default to
--as-needed.
Patch by Felix Geyer. Fixes pr13262.

git-svn-id: 0ff597fd157e6f4fc38580e8d64ab130330d2411@162652 91177308-0d34-0410-b5e6-96231b3b80d8
",default,uncertain,,,,FALSE
openstack/neutron,af0c53887c24b155842bd29ca73dc3800b4b1ec4,"iptables: don't enable arptables firewall

We don't use any arptables based firewall rules. This should somewhat
optimize kernel packet processing performance.

I think the setting came from:
http://wiki.libvirt.org/page/Net.bridge.bridge-nf-call_and_sysctl.conf

but does not apply to the way we use iptables.

Depends-On: I41796c76172f5243e4f9c4902363abb1f19d0d12
Change-Id: I5de6cf0fac4d957ada816d3cd2ae1df9831f333d
Closes-Bug: #1651765
",closes-bub#num,,,,,FALSE
kiklop74/moodle,b3ec4f86cf4e0e7dba58c492e6a0df86093c0e68,"MDL-9925 - When a user presses cancel on restore they are sent to
/admin/. For teachers this gives an ugly access denied message,
so instead send them back to the course they came from.

Thanks to Wen Hao Chuang for the fix!

merged from MOODLE_19_STABLE
",fix,,,,,TRUE
artynet/LEDE,c51c976db8591b60defad728de383193e4b808ee,"ramips: DTS: VoCore2 improvements/fixes

The VoCore2 features 128MB of RAM, therefore set
memory in DTS to 128*1024*1024 = 0x8000000
The board's LED is connected to GND, set it to
ACTIVE_HIGH here.
Make serial console working again on kernel 4.9 by
change of pinmux configuration.

Signed-off-by: Paul Wassi <d132f728ce6dd17e00632d6fe29a6078fa0ea3de@gmx.at>
",,,,,,
MartinGauk/moodle,0d7cb0f80537457392d3867fde2c33471e80e2d4,"MDL-47930 mod_forum: Display all forum statuses correctly

It is possible for users with the mod/forum:managesubscriptions to
subscribe to forums with subscription disabled. This is handled by
forum_get_subscribe_link() already and should have been handled here all
along.
",,,,,,
ucsf-ckm/moodle,b6ac3623cef25fc8e0cca1ee1be034da7beeda79,"user/index: Fetch participants' contexts with the search

With this patch, we fetch participants contexts in the main search
query. This cuts 1DBq per participant for the display.

Might fix MDL-11222 'global teacher viewing participants issues' where
we are getting OOM'd with many users.
",,,,,,
frodenas/kubernetes,9d8c11924f0efde17ec6a8dae7fbe1734bca9d8f,"Merge pull request #51781 from bsalamat/preemption_tests

Automatic merge from submit-queue (batch tested with PRs 52442, 52247, 46542, 52363, 51781)

Add more tests for pod preemption

**What this PR does / why we need it**:
Adds more e2e and integration tests for pod preemption.

**Which issue this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close that issue when PR gets merged)*: fixes #

**Special notes for your reviewer**:
This PR is based on #50949. Only the last commit is new.

**Release note**:

```release-note
NONE
```

ref/ #47604

@kubernetes/sig-scheduling-pr-reviews @davidopp",,,,,,
tensorflow/tensorflow,e42c2af56b054194cd72f46a717fb9a5506071a4,"Fix inconsistency in size inference for RNN cells.
Do input size inference based on inputs to LSTMCell, the same as for other
cells.
Leave the broken input_size @property in place as for the other cells.
Change: 117276425
",,,,,,
htcondor/htcondor,4bac67b9f509af3f4aa11d52a1fb90b448e2b301,"- changed so auth_status is initialized to CAUTH_NONE as it should be, instead
of CAUTH_ANY.

- canUseFlags changed to type 'int' instead of an enum because bitwise logic
is not permitted with enum types in Visual C++.

- instances if CAUTH_NT changed to ",,,,,,
peppy/osu-new,808c97fcb45edf2ba57273aa4db590cc58299875,"Fix multiple requests potentially being triggered during connect sequence

As the Success callbacks happen in a scheduled context, if the Update thread is in a stalled state, this loop can generate many unnecessary API requests.",,,,,,
quinton-hoole/kubernetes,7b3c08d7d332e005ae4a9ff0d50495761a9e925c,"Merge pull request #30789 from yujuhong/image_match

Automatic merge from submit-queue

Fix image inspection and matching

An image string could contain a hostname (e.g., ""docker.io"") or not. The same
applies to the RepoTags returned from an image inspection. To determine whether
the image docker pulled matches what the user ask for, we check if the either
string is the suffix of the other.

/cc @dims @dchen1107 @Random-Liu

This fixes #30710",,,,,,
llvm-mirror/llvm,18fc3275c1ced483ca345c4912141e1ab3ed1920,"[ARM64] Fix wrong comment in load/store optimization pass.

ldr x1, [x0, #64]
add x0, x0, #64
 ->
ldr x1, [x0], #64

is not a valid transformation, the correct transformation (and what the code actually does) is:

ldr x1, [x0, #64]
add x0, x0, #64
 ->
ldr x1, [x0, #64]!

git-svn-id: 0ff597fd157e6f4fc38580e8d64ab130330d2411@208998 91177308-0d34-0410-b5e6-96231b3b80d8
",,,,,,
nikhita/kubernetes,058c345b17a64223d2a97224850c83158bb93219,"Merge pull request #38062 from lvnilesh/patch-3

Automatic merge from submit-queue

updating wordpress version to latest 4.6.1

<!--  Thanks for sending a pull request!  Here are some tips for you:
1. If this is your first time, read our contributor guidelines https://github.com/kubernetes/kubernetes/blob/master/CONTRIBUTING.md and developer guide https://github.com/kubernetes/kubernetes/blob/master/docs/devel/development.md
2. If you want *faster* PR reviews, read how: https://github.com/kubernetes/kubernetes/blob/master/docs/devel/faster_reviews.md
3. Follow the instructions for writing a release note: https://github.com/kubernetes/kubernetes/blob/master/docs/devel/pull-requests.md#release-notes
-->

**What this PR does / why we need it**:

**Which issue this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close that issue when PR gets merged)*: fixes #

**Special notes for your reviewer**:

**Release note**:
<!--  Steps to write your release note:
1. Use the release-note-* labels to set the release note state (if you have access) 
2. Enter your extended release note in the below block; leaving it blank means using the PR title as the release note. If no release note is required, just write `NONE`. 
-->
```release-note
```",,,,,,
SoScared/OpenRA,d53cfafde9339f3e026e5aee10b174b4214d21f6,"Lower aircraft altitude

In order to work around a problem where the game does not take aircrafts' altitude into account when deciding whether a unit should be rendered or not, leading to aircrafts seemingly (dis)appearing a couple of cells into the map instead of right at the lower edge of the map.

Planes will now fly at the default altitude of 1280, helicopters slightly below at 1024.
",,,,,,
jakzal/symfony,a4ac1a785ee7f17a74c67f5a3d3182a5818c0cc9,"minor #20817 [Console] improved code coverage of Command class (ShinDarth)

This PR was squashed before being merged into the 2.7 branch (closes #20817).

Discussion
----------

[Console] improved code coverage of Command class

| Q             | A
| ------------- | ---
| Branch?       | 2.7
| Bug fix?      | no
| New feature?  | no
| BC breaks?    | no
| Deprecations? | no
| Tests pass?   | yes
| License       | MIT

This PR increases the code coverage of the Command class from ``86.82%`` to ``96.90%``.

Commits
-------

d393113 [Console] improved code coverage of Command class
",,,,,,
oz123/gentoo,07ccc2d689456cdf7c2e803214d9db103cbbc06e,"net-libs/libpsl: keyworded 0.20.2 for hppa, bug #680866

Signed-off-by: Rolf Eike Beer <171c0d8ab627fe9a3e53dd7b7002cc7347ebb374@sf-mail.de>
Package-Manager: Portage-2.3.62, Repoman-2.3.11
RepoMan-Options: --include-arches=""hppa""
Signed-off-by: Sergei Trofimovich <110fdadc76b6bce16977f568bdb4723eaed6fb3f@gentoo.org>
",,,,,,
pweil-/kubernetes,9d8c11924f0efde17ec6a8dae7fbe1734bca9d8f,"Merge pull request #51781 from bsalamat/preemption_tests

Automatic merge from submit-queue (batch tested with PRs 52442, 52247, 46542, 52363, 51781)

Add more tests for pod preemption

**What this PR does / why we need it**:
Adds more e2e and integration tests for pod preemption.

**Which issue this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close that issue when PR gets merged)*: fixes #

**Special notes for your reviewer**:
This PR is based on #50949. Only the last commit is new.

**Release note**:

```release-note
NONE
```

ref/ #47604

@kubernetes/sig-scheduling-pr-reviews @davidopp",,,,,,
ganeshnalawade/ansible,9e2c4efa5361b8782f71f44615f15e02f2def0c1,"Add module to run puppet

There is a growing pattern for using ansible to orchestrate runs of
existing puppet code. For instance, the OpenStack Infrastructure team
started using ansible for this very reason. It also turns out that
successfully running puppet and interpreting success or failure is
harder than you'd expect, thus warranting a module and not just a shell
command.

This is ported in from
http://git.openstack.org/cgit/openstack-infra/ansible-puppet
",,,,,,
helifu/kudu,d62cde400d91e11122781f2b3940c8a714c66d01,"python: fix non-DECIMAL unit test breakage

For reference, the table schema is:

  builder.add_column('key').type(kudu.int64).nullable(False)
  builder.add_column('unixtime_micros_val', type_=kudu.unixtime_micros, nullable=False)
  if kudu.CLIENT_SUPPORTS_DECIMAL:
    builder.add_column('decimal_val', type_=kudu.decimal, precision=5, scale=2)
  builder.add_column('string_val', type_=kudu.string, compression=kudu.COMPRESSION_LZ4, encoding='prefix')
  builder.add_column('bool_val', type_=kudu.bool)
  builder.add_column('double_val', type_=kudu.double)
  builder.add_column('int8_val', type_=kudu.int8)
  builder.add_column('binary_val', type_='binary', compression=kudu.COMPRESSION_SNAPPY, encoding='prefix')
  builder.add_column('float_val', type_=kudu.float)
  builder.set_primary_keys(['key', 'unixtime_micros_val'])

Change-Id: Ife6cc90ebf229f876854da6cb3a8857c192a296f
Reviewed-on: http://gerrit.cloudera.org:8080/11148
Reviewed-by: Andrew Wong <b68e4fdc6430321a6b47400732ff97d7ae91234e@cloudera.com>
Reviewed-by: Grant Henke <4cf7ebbe638391c4d27a10cf751b99bdbd1a1880@apache.org>
Tested-by: Kudu Jenkins
",,,,,,
StephanEwen/incubator-flink,b40cba60901c3e84808bed96623917ee39c4ea15,"[hotfix] Fix AbstractKeyedCEPPatternOperator.restoreState()

Before, this was trying to cast the StreamTaskState directly to a
StateHandle<DataInputView> while it should take the operator state, i.e:

StateHandle<DataInputView> stateHandle =
  (StateHandle<DataInputView>) state.getOperatorState();
",,,,,,
huangjiuyuan/kubernetes,e70c4331a9986be6b64d60fbb3c2907b960fcc1e,"Merge pull request #60371 from superbrothers/__kubectl_cp-1

Automatic merge from submit-queue (batch tested with PRs 63526, 60371, 63444). If you want to cherry-pick this change to another branch, please follow the instructions <a href=""https://github.com/kubernetes/community/blob/master/contributors/devel/cherry-picks.md"">here</a>.

Support completion for kubectl cp

**What this PR does / why we need it**: With this PR, kubectl cp supports completion. I tested this PR in bash and zsh.

```
$ kubectl cp kube-system/<tab>
kube-system/kube-state-metrics-769566fdfb-4v52s:   kube-system/kubernetes-dashboard-6b6ddbd46-t5bv9:  kube-system/prometheus-694594c45b-qk5lq:
```

**Which issue(s) this PR fixes** *(optional, in `fixes #<issue number>(, fixes #<issue_number>, ...)` format, will close the issue(s) when PR gets merged)*:
Fixes kubernetes/kubectl#5

**Special notes for your reviewer**: @cblecker

**Release note**:

```release-note
`kubectl cp` supports completion.
```",,,,,,
wongsyrone/lede-1,ad0c1d3a310554af94659d82f75ecb5e9013baeb,"mac80211: Backport AR934x OTP Patch

Merged upstream in https://patchwork.kernel.org/patch/9572541/, this
patch fixes the OTP offset used by the AR934x and AR955X to properly
enable reading from the OTP.

Signed-off-by: Christian Lamparter <2b86d4915b352c348b09e5d907edf5d041a1585c@googlemail.com>
Signed-off-by: Chris Blake <b4463faf22349a1f77d4311c4bd22c6cb57658cb@gmail.com>
",,,,,,
apache/pdfbox,70ec46f350a2e142416fc791ebad0c162c85870a,"PDFBOX-3017: revert previous commit, fallback solution needs to be added to findResponderCertificateByKeyHash as well

git-svn-id: c3ad59981690829a43dc34c293c4e2cd04bcd994@1847949 13f79535-47bb-0310-9956-ffa450edef68
",,,,,,
ueshin/apache-spark,945c04bcd439e0624232c040df529f12bcc05e13,"[MINOR][SPARKR] fix R MLlib parameter documentation

## What changes were proposed in this pull request?

Fixed several misplaced param tag - they should be on the spark.* method generics

## How was this patch tested?

run knitr
junyangq

Author: Felix Cheung <felixcheung_m@hotmail.com>

Closes #14792 from felixcheung/rdocmllib.
",,,,,,
bjorng/otp,206cd51e03d286d4df7dc1ab52420b9457154369,"otp_SUITE: Remove broken filtering of megaco calls

The call to the megaco_filter/1 function is broken. It will cause
a badmatch if the megaco_filter/1 would return a different list than
its argument. Since the test case has not failed, megaco_filter/1
has no effect and can be removed.
",,,,,,
