repo_name,commit,subject,message,bug_in_subject,not_a_bug_in_subject,bug_in_message,not_a_bug_in_message,Is_Bug,Comment,new token
torvalds/linux,00f1493e9e0c875f16623bdb088108ada6e7647e,mfd: Add DT binding for Maxim MAX77802 IC,"mfd: Add DT binding for Maxim MAX77802 IC

The MAX77802 is a chip that contains regulators, 2 32kHz clocks,
a RTC and an I2C interface to program the individual components.

The are already DT bindings for the regulators and clocks and
these reference to a bindings/mfd/max77802.txt file, that didn't
exist, for the details about the PMIC.

Signed-off-by: Javier Martinez Canillas <828c1a17681e8566a17a1a4801ea67306010b273@osg.samsung.com>
Reviewed-by: Krzysztof Kozlowski <1a8531307367602b8284517edb33d53d54e5ce8e@samsung.com>
Signed-off-by: Lee Jones <630e34333487a351a857f6b705e04d30b37c1629@linaro.org>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
torvalds/linux,43dcd13b9a807ea9e832e4c6b138d825a7b65577,fbdev: fix parsing of standard timings,"fbdev: fix parsing of standard timings

The standard timings parses uses 1:1 dimensions when the ratio in the
EDID data is 0. However, for EDID 1.3 and later the dimensions are 16:10
when the ratio is 0.

Pass the version and revision numbers to get_std_timing() which can then
make the right decision about dimensions.

Signed-off-by: Tomi Valkeinen <e1ca4dbb8be1acaf20734fecd2da10ed1d46a9bb@ti.com>
Signed-off-by: Florian Tobias Schandinat <9843642cd7809d7c6d8c25ac9e4b0e2f1b5283bf@gmx.de>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
torvalds/linux,89f08e3e5d063b9fd7f37e8514e5f0af8c1015e8,drivers/video: fsl-diu-fb: fix compilation warning,"drivers/video: fsl-diu-fb: fix compilation warning

Fix this compilation warning in the Freescale DIU framebuffer driver:

warning: 'dummy_ad_addr' may be used uninitialized in this function

Signed-off-by: Timur Tabi <4ea348ebd818e67772cb0086d44dc1b57ba54129@freescale.com>
Signed-off-by: Florian Tobias Schandinat <9843642cd7809d7c6d8c25ac9e4b0e2f1b5283bf@gmx.de>
",TRUE,FALSE,TRUE,TRUE,TRUE,verify,
torvalds/linux,a272858a3c1ecd4a935ba23c66668f81214bd110,extable: add support for relative extables to search and sort routines,"extable: add support for relative extables to search and sort routines

This adds support to the generic search_extable() and sort_extable()
implementations for dealing with exception table entries whose fields
contain relative offsets rather than absolute addresses.

Acked-by: Helge Deller <5b1e7895819cf7d6bc77091b09bbfd6d330a4e74@gmx.de>
Acked-by: Heiko Carstens <8dcf0f69152f32f23184f83357a3731522e56b9c@de.ibm.com>
Acked-by: H. Peter Anvin <8a453bad9912ffe59bc0f0b8abe03df9be19379e@linux.intel.com>
Acked-by: Tony Luck <e7984595ec0368ff920a7b3521dc7093683f6f26@intel.com>
Acked-by: Will Deacon <b913f13ef92ac157955c954ccaaff7be065faba4@arm.com>
Acked-by: Richard Henderson <aea4fd857e97ee7d33f60175ba9388a955b9d916@twiddle.net>
Signed-off-by: Ard Biesheuvel <66d3c5fdaeea7ff1f996ad04f2c45e08ab38e2f5@linaro.org>
Signed-off-by: Catalin Marinas <15ce75b290ebaf27c3f9fd73ab848685ed3d8261@arm.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
torvalds/linux,84fee97a026ca085f08381054513f9e24689a303,ARM: perf: consolidate common PMU behaviour,"ARM: perf: consolidate common PMU behaviour

The functions for mapping PMU events (perf, cache and raw) are
common between all PMU types and differ only in the data on which
they operate.

This patch implements common definitions of these mapping functions
and changes the arm_pmu struct to hold pointers to the data which
they require. This is in anticipation of separating out the PMU-specific
code into separate files.

Acked-by: Jamie Iles <f33139e9ff8e43a3b958b7d51460544e7a9d4f55@jamieiles.com>
Acked-by: Jean Pihet <24e638326d55c866138eb393a278ce90676b0635@ti.com>
Signed-off-by: Will Deacon <b913f13ef92ac157955c954ccaaff7be065faba4@arm.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
torvalds/linux,859a732e4f713270152c78df6e09accbde006734,iommu/arm-smmu: add support for iova_to_phys through ATS1PR,"iommu/arm-smmu: add support for iova_to_phys through ATS1PR

Currently, we provide the iommu_ops.iova_to_phys service by doing a
table walk in software to translate IO virtual addresses to physical
addresses. On SMMUs that support it, it can be useful to ask the SMMU
itself to do the translation. This can be used to warm the TLBs for an
SMMU. It can also be useful for testing and hardware validation.

Since the address translation registers are optional on SMMUv2, only
enable hardware translations when using SMMUv1 or when SMMU_IDR0.S1TS=1
and SMMU_IDR0.ATOSNS=0, as described in the ARM SMMU v1-v2 spec.

Signed-off-by: Mitchel Humpherys <5070267e141ca308fc855217ddbeaf20e729a7bf@codeaurora.org>
[will: reworked on top of generic iopgtbl changes]
Signed-off-by: Will Deacon <b913f13ef92ac157955c954ccaaff7be065faba4@arm.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,,
torvalds/linux,f72401e94d159bc4b2beab51d74e956da2c32e0a,watchdog: s3c2410_wdt.c: Convert release_resource to release_region/release_mem_region,"watchdog: s3c2410_wdt.c: Convert release_resource to release_region/release_mem_region

Request_mem_region should be used with release_mem_region, not
release_resource.

The semantic match that finds this problem is as follows:
(http://coccinelle.lip6.fr/)

// <smpl>
@@
expression x,E;
@@
*x = request_mem_region(...)
... when != release_mem_region(x)
    when != x = E
* release_resource(x);
// </smpl>

Signed-off-by: Julia Lawall <b43b0ad1e8108e7ab870d7a54feac93ae8b8600e@diku.dk>
Signed-off-by: Wim Van Sebroeck <5f65f6985de1ebf15dde04e0dc4668211868bafa@iguana.be>
Cc: stable <4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@kernel.org>

",FALSE,FALSE,FALSE,FALSE,TRUE,"verify. ""problem"", ""convert""",
torvalds/linux,84f1b20f095919c17d9f4a94665b96b0e677e1f4,drm/i915/ilk: Move register read under spinlock,"drm/i915/ilk: Move register read under spinlock

Code does read-modify-write but the read was outside the lock.

It is fine since the caller holds struct mutex, but if we
correct this we open up the opportunity for decreasing the
mutex duration time since the call to ironlake_enable_drps
does not need it any longer since it is covered by the
mchdev_lock lock.

Signed-off-by: Tvrtko Ursulin <82325a91373a06cdf12f953d4611ffb7756aa8d4@intel.com>
Cc: Daniel Vetter <c1b6782c4af8f0673da8923a0702a1832e5940f4@ffwll.ch>
Reviewed-by: Chris Wilson <711c73f64afdce07b7e38039a96d2224209e9a6c@chris-wilson.co.uk>
Link: dd09abc2d657155fdf2eba67c1262c0723366048@linux.intel.com
",FALSE,FALSE,FALSE,FALSE,TRUE,"verify ""correct"" -> too many meanings",
torvalds/linux,9b8dd1e8a55a12b67240b6b28160ac8c1dec0172,ceph: ceph_readpage_to_fscache didn't check if marked,"ceph: ceph_readpage_to_fscache didn't check if marked

Previously ceph_readpage_to_fscache did not call if page was marked as cached
before calling fscache_write_page resulting in a BUG inside of fscache.

FS-Cache: Assertion failed
------------[ cut here ]------------
kernel BUG at fs/fscache/page.c:874!
invalid opcode: 0000 [#1] SMP
Call Trace:
 [<ffffffffa02e6566>] __ceph_readpage_to_fscache+0x66/0x80 [ceph]
 [<ffffffffa02caf84>] readpage_nounlock+0x124/0x210 [ceph]
 [<ffffffffa02cb08d>] ceph_readpage+0x1d/0x40 [ceph]
 [<ffffffff81126db6>] generic_file_aio_read+0x1f6/0x700
 [<ffffffffa02c6fcc>] ceph_aio_read+0x5fc/0xab0 [ceph]

Signed-off-by: Milosz Tanski <ee5ae273a7b7b58e18e64b2b8af0da2a3015a58e@adfin.com>
Signed-off-by: Sage Weil <6dd34506bbd5e58221bbb3e4732d97c91f02277b@inktank.com>
",FALSE,FALSE,TRUE,FALSE,TRUE,,
torvalds/linux,b9249e556877643b940e4543824a3de5c85bce49,dm: mark function lists static,"dm: mark function lists static

Add a couple of statics.

Signed-off-by: Alasdair G Kergon <620085386a2c64ec2f1d43bef997c15003f13da2@redhat.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,Add?,
torvalds/linux,e7a00e4210e4cc980e3ba67ec7301af54061d14b,of: introduce of_property_read_s32,"of: introduce of_property_read_s32

Introduce signed 32bit integer of_property_read method.

Signed-off-by: Sebastian Reichel <1ea78bda3cb6d36efdb8fc89aad6555e21b4887e@kernel.org>
Signed-off-by: Grant Likely <9069e6f5a2b566e2674a0ba1e2bf39c12c195fad@linaro.org>
",FALSE,FALSE,FALSE,TRUE,FALSE,intorduce,
torvalds/linux,c2677a6fc4dee765fff8f7ac3d61f657dc295650,xen-netback: use foreign page information from the pages themselves,"xen-netback: use foreign page information from the pages themselves

Use the foreign page flag in netback to get the domid and grant ref
needed for the grant copy.  This signficiantly simplifies the netback
code and makes netback work with foreign pages from other backends
(e.g., blkback).

This allows blkback to use iSCSI disks provided by domUs running on
the same host.

Signed-off-by: Jennifer Herbert <4d7cb91841eb24e1d0feb1b746bca993eec2ac10@citrix.com>
Acked-by: Ian Campbell <9be92b3dbbd6611e3e4c9209fb3d04b4919e7cca@citrix.com>
Acked-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
Signed-off-by: David Vrabel <b9d45bd1f671e508cd8daa63dfc3cabb597562df@citrix.com>
",FALSE,FALSE,FALSE,TRUE,FALSE,simplifies,
torvalds/linux,7e42ca886b0282679c2721dc4853163cc89b8a34,[CIFS] Typo in previous patch,"[CIFS] Typo in previous patch

Signed-off-by: Steve French <d47560e3bac353b8d509d093b1d727868ac7ddf3@us.ibm.com>
",FALSE,FALSE,FALSE,FALSE,FALSE,typo,
torvalds/linux,461845db2176d2e11b45f1f24cbd0ed8ddf26fcb,macb: remove conditional clk handling,"macb: remove conditional clk handling

AT91 now provides both ""pclk"" and ""hclk"" aliases for the the macb
device so we can use the same clk handling paths for both AT91 and
AVR32.

Signed-off-by: Jamie Iles <b4dde37aa2aac745c0e6c43447507eaeace3e59f@jamieiles.com>
Acked-by: David S. Miller <fe08d3c717adf2ae63592e4c9aec6e3e404d8e3e@davemloft.net>
Acked-by: Nicolas Ferre <45b517be0e5ec6dc3a39715767c1d18e090d39b4@atmel.com>
Tested-by: Jean-Christophe PLAGNIOL-VILLARD <9fc55922e47e21cb004bb878f69efa10ab51cf02@jcrosoft.com>
",FALSE,TRUE,FALSE,TRUE,FALSE,remove,
torvalds/linux,16f37ecc54560b67f10b7e81fd5940ac785632c9,arm: kirkwood: dreamplug: move pinmux configs to the right devices,"arm: kirkwood: dreamplug: move pinmux configs to the right devices

When the pinmux mechanism was added in Kirkwood, the device driver
core was not yet providing the possibility of attaching pinmux
configurations to all devices, drivers had to do it explicitly, and
not all drivers were doing this.

Now that the driver core does that in a generic way, it makes sense to
attach the pinmux configuration to their corresponding devices.

This allows the pinctrl subsystem to show in debugfs to which device
is related which pins, for example:

pin 41 (PIN41): gpio-leds.1 mvebu-gpio:41 function gpio group mpp41
pin 42 (PIN42): gpio-leds.1 mvebu-gpio:42 function gpio group mpp42
pin 43 (PIN43): gpio-leds.1 mvebu-gpio:43 function gpio group mpp43

Signed-off-by: Thomas Petazzoni <a5d87d2bd7c424ee5cbdb4e978635bf653d5a005@free-electrons.com>
Acked-by: Andrew Lunn <02e0a999c50b1f88df7a8f5a04e1b76b35ea6a88@lunn.ch>
Signed-off-by: Jason Cooper <68c46a606457643eab92053c1c05574abb26f861@lakedaemon.net>
",FALSE,FALSE,FALSE,TRUE,FALSE,move,
torvalds/linux,b848f6224554afd621c92abcf7948796a214772c,arm: mvebu: enable mini-PCIe connectors on Armada 370 RD,"arm: mvebu: enable mini-PCIe connectors on Armada 370 RD

The Armada 370 RD board has two internal mini-PCIe connectors. This
commit adds the necessary Device Tree informations to enable the usage
of those mini-PCIe connectors.

Signed-off-by: Thomas Petazzoni <a5d87d2bd7c424ee5cbdb4e978635bf653d5a005@free-electrons.com>
Cc: Florian Fainelli <73262ad0334ab37227b2f7a0205f51db1e606681@openwrt.org>
Signed-off-by: Jason Cooper <68c46a606457643eab92053c1c05574abb26f861@lakedaemon.net>
",FALSE,FALSE,FALSE,TRUE,FALSE,enable/disable,
torvalds/linux,91ec1d3535b2acf12c599045cc19ad9be3c6a47b,target: Add workaround for zero-length control CDB handling,"target: Add workaround for zero-length control CDB handling

This patch adds a work-around for handling zero allocation length
control CDBs (type SCF_SCSI_CONTROL_SG_IO_CDB) that was causing an
OOPs with the following raw calls:

   # sg_raw -v /dev/sdd 3 0 0 0 0 0
   # sg_raw -v /dev/sdd 0x1a 0 1 0 0 0

This patch will follow existing zero-length handling for data I/O
and silently return with GOOD status.  This addresses the zero length
issue, but the proper long-term resolution for handling arbitary
allocation lengths will be to refactor out data-phase handling in
individual CDB emulation logic within target_core_cdb.c

Reported-by: Roland Dreier <0d270388f2f92757a5de0f4bd891d3b392c44c4f@purestorage.com>
Cc: <4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@vger.kernel.org>
Signed-off-by: Nicholas Bellinger <978acd1567d5598152161fdf8bf3ca568f950c9b@linux-iscsi.org>
",FALSE,FALSE,FALSE,TRUE,TRUE,verify. Workaround,
torvalds/linux,99903ea23655a43ce4f75b64fef69e341fd0b7df,ASoC: twl6040: Enable automatic power for phoenix 1.1,"ASoC: twl6040: Enable automatic power for phoenix 1.1

Phoenix 1.1 supports automatic power on sequence, a
verification is added to use it with new revision of
the chip.

Signed-off-by: Margarita Olaya Cabrera <98e632ccf0fc12a671f52e67d893851024c20b5a@ti.com>
Acked-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
Signed-off-by: Liam Girdwood <a57ef363056e61beffa2efa59c68550d40db03b0@slimlogic.co.uk>
",FALSE,FALSE,FALSE,TRUE,FALSE,,
torvalds/linux,0656f6cf6c394ede78657595dd5a8ca7a1e64853,ASoC: tpa6130a2: Revisit power-up sequence,"ASoC: tpa6130a2: Revisit power-up sequence

There are no known problems with current power-up sequence which first sets
the /shutdown pin high and then enables the supply. However, swap the order
so that the device is kept in shutdown/reset mode during the supply voltage
transition since slowly rising voltages can usually cause problems if the
device is not kept in reset.

Signed-off-by: Jarkko Nikula <12ec1bb77030d67fad9a26e362b71e2dfbcda22a@gmail.com>
Cc: Peter Ujfalusi <e5c0b4cdf99ae1d408b9c497159e74b54e02e008@nokia.com>
Acked-by: Peter Ujfalusi <e5c0b4cdf99ae1d408b9c497159e74b54e02e008@nokia.com>
Acked-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
Signed-off-by: Liam Girdwood <a57ef363056e61beffa2efa59c68550d40db03b0@slimlogic.co.uk>
",FALSE,FALSE,FALSE,TRUE,TRUE,revisit,
torvalds/linux,67e46f347eb25222e2b415540b6ba3fd2574afe2,regulator: handle kcalloc() failure,"regulator: handle kcalloc() failure

Return -ENOMEM if kcalloc() fails

Signed-off-by: Dan Carpenter <72501f147b2753e6660fdce744d9ac3084854f5e@gmail.com>
Acked-by: Mark Brown <b51b9a92386687a9ac927cebfa0f978adeb8cea5@opensource.wolfsonmicro.com>
Acked-by: Wolfram Sang <3883f8aab0424a154a3bcb43ff874b819786efbe@pengutronix.de>
Signed-off-by: Liam Girdwood <a57ef363056e61beffa2efa59c68550d40db03b0@slimlogic.co.uk>
",TRUE,FALSE,TRUE,FALSE,TRUE,,
torvalds/linux,4cd83ecdac20d30725b4f96e5d7814a1e290bc7e,Drivers: scsi: storvsc: Change the limits to reflect the values on the host,"Drivers: scsi: storvsc: Change the limits to reflect the values on the host

Hyper-V hosts can support multiple targets and multiple channels and larger number of
LUNs per target. Update the code to reflect this. With this patch we can correctly
enumerate all the paths in a multi-path storage environment.

Signed-off-by: K. Y. Srinivasan <bcbf172338421f26297a2592698edf8cc84ecbef@microsoft.com>
Reviewed-by: Hannes Reinecke <b0d1e9e4a4e27620745ff49be9000da3174a4cc6@suse.de>
Cc: <4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@vger.kernel.org>
Signed-off-by: Christoph Hellwig <923f7720577207a44b32e59bbfbea59d27f1ae8e@lst.de>
",FALSE,FALSE,FALSE,FALSE,TRUE,,
torvalds/linux,2f974865ffdfe7b9f46a9940836c8b167342563d,ext4: check for zero length extent explicitly,"ext4: check for zero length extent explicitly

The following commit introduced a bug when checking for zero length extent

5946d08 ext4: check for overlapping extents in ext4_valid_extent_entries()

Zero length extent could pass the check if lblock is zero.

Adding the explicit check for zero length back.

Signed-off-by: Eryu Guan <45077a34947a1ae82e6576c6adeb38fe04811905@gmail.com>
Signed-off-by: Theodore Ts'o <4ed386e0495d3e109932df055831d9ec2f824927@mit.edu>
Cc: 4fbacc2fa0ffdbb11bf1ad6925b886ebd08dd15f@vger.kernel.org
",FALSE,FALSE,TRUE,FALSE,TRUE,,
torvalds/linux,d91bd2c1d78d8d22f9f721aae84650a08239b509,ext4: fix comments about get_blocks,"ext4: fix comments about get_blocks

get_blocks is renamed to get_block.

Signed-off-by: Seunghun Lee <872bbc2eaa92280c479251a47928550523b595b1@gmail.com>
Signed-off-by: Theodore Ts'o <4ed386e0495d3e109932df055831d9ec2f824927@mit.edu>
",TRUE,FALSE,TRUE,FALSE,FALSE,"""fix comments""",
torvalds/linux,cf8039036a6e9c5f7144841925f212a957faf1aa,ext4: prevent stack overrun in ext4_file_open,"ext4: prevent stack overrun in ext4_file_open

In ext4_file_open, the filesystem records the mountpoint of the first
file that is opened after mounting the filesystem.  It does this by
allocating a 64-byte stack buffer, calling d_path() to grab the mount
point through which this file was accessed, and then memcpy()ing 64
bytes into the superblock's s_last_mounted field, starting from the
return value of d_path(), which is stored as ""cp"".  However, if cp >
buf (which it frequently is since path components are prepended
starting at the end of buf) then we can end up copying stack data into
the superblock.

Writing stack variables into the superblock doesn't sound like a great
idea, so use strlcpy instead.  Andi Kleen suggested using strlcpy
instead of strncpy.

Signed-off-by: Darrick J. Wong <7c104a478e7216c2bda2eb33e60eb18553b226b4@us.ibm.com>
Signed-off-by: ""Theodore Ts'o"" <4ed386e0495d3e109932df055831d9ec2f824927@mit.edu>
",FALSE,TRUE,FALSE,TRUE,TRUE,verify,
torvalds/linux,e22e0b9dcf78ee7a72561a6770c9ea554eb65096,NTB: Differentiate transport link down messages,"NTB: Differentiate transport link down messages

The same message ""qp %d: Link Down\n"" was printed at two locations in
ntb_transport.  Change the messages so they are distinct.

Signed-off-by: Allen Hubbe <92b2227634627929a043144e46bda0ae15eb2cf5@emc.com>
Signed-off-by: Jon Mason <cac3dbc234078e69b21f0609d62c20cd232525f0@kudzu.us>
",FALSE,TRUE,FALSE,TRUE,FALSE,might be considered as a bug,
torvalds/linux,e900a7d90ae1486ac95c10e0b7337fc2c2eda529,selinux: preserve boolean values across policy reloads,"selinux: preserve boolean values across policy reloads

At present, the userland policy loading code has to go through contortions to preserve
boolean values across policy reloads, and cannot do so atomically.
As this is what we always want to do for reloads, let the kernel preserve them instead.

Signed-off-by: Stephen Smalley <d6e1285e1c84d3d5885c2124fdacc780e9fc0a94@tycho.nsa.gov>
Acked-by: Karl MacMillan <8bc02c51e758edc02cd0f7b605342c8148dc4db2@mentalrootkit.com>
Signed-off-by: James Morris <10d11de3abc355eabe955bb734f0f8e71da56e16@namei.org>
",FALSE,FALSE,FALSE,FALSE,FALSE,,
