repo_name,commit,message,Is_Security,Justification,Certain,Comment,Sampling
symfony/security-bundle,f042584ac8fd279aea29167c62b1217ce2aac56b,"Merge branch '2.7' into 2.8

* 2.7:
  [SecurityBundle] Fail if security.http_utils cannot be configured
",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
spinnaker/clouddriver,8a6ec682e64bfe0ca4f308250b3c42fca220f2e9,"provider/google: serialized server groups, load balancers, security groups (#723)

",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
naev/naev,8b3483988f1d3b2bdfea533767779f536dee5228,"* Added binding to get system security.
",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
postersw/AndersonIsland,37afe8fb17fb3eb430ce8d894172e1648ba8a9f7,"Add location permission info for IOS.
",TRUE,permission,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
artsy/metaphysics,ed52546a991757d3972c1067b8e1c482d033c79e,"auth artworkLoader -> authenticatedArtworkLoader
",TRUE,authenticated,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
telefonicaid/iotagent-ul,8d508e388333d73e267f20faa929e4870e10c9cb,"Permission changed to 644
",TRUE,permission,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
brave-intl/bat-ledger,febf6c49ad39a912238c9dbb439cb54d38418251,"added auth layer for ads endpoints (#431)

",TRUE,auth,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
JetBrains/intellij-community,bb54c696a4a562b7c6afa0a10fddae58a3bcabf4,"IDEA-193752 Evaluate reported Apache Xalan vulnerabilities in IntelliJ IDEA Community

licences fixed
",TRUE,vulnerabilities,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
dradis/dradisframework-ce,accd0ce4569e56a2cb681c571c9ecf592b91f703,"Update config name in password reset
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
GNOME/epiphany,eea4e5155ed3102ee21c57958a29603ed0f5166f,"Import passwords from the ephy/gecko profile on first run.

This feature requires NSS, so NSS is added as an optional dependency,
enabled by default. Can be disabled with --disable-nss, but then
passwords won't be imported.
",TRUE,passwords,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
jnidzwetzki/bboxdb,40a6063bad5c751f333deffd1103d648d698e808,"Changed permissions
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
hortonworks/cloudbreak,90af290b4f00849dfd3b100059fd5704fe76e060,"CDPCP-1549. Reconcile usersyncstatus permissions with operation permissions
",TRUE,permissions,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
ZFGCCP/ZFGC3,0505b3703b616745d88398a5da13d9e7816b65d0,"Merge pull request #140 from ZFGCCP/feature/users/auth-updates

Feature/users/auth updates",TRUE,auth,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
openstack/kolla,f9ccb1c8829cef551b875c7c387530e7980414a7,"Drop root for Horizon service

Drop root privileges for Horizon service.  It is necesssary to set
a capability on the filesystem to allow binding to port 80 as a
non-root user.  I have tested this works correctly from a registry
on both CentOS and Ubuntu.

Change-Id: I4c26f28bb28b6633784e6842f3423a2425332c27
Partially-Implements: blueprint drop-root
",TRUE,priviliges,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
timble/kodekit,978f7483a79ac1b83c18cc21eba4e0c7b85918f9,"re #286 - User Refactoring

- Add UserInterface::verifyPassword() to wrap around PHP's password_verify() function.
- Rename 'data' to 'properties'
- Rename 'attributes' to 'parameters'
- Add UserInterface::getParameters() method
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
kubernetes/kubernetes,230a1c789d120012c1fe40f83b80f097d58290fa,"Mount GCP credentials to federation deployment container for GKE clusters.

GKE clusters use GCP credentials and hence require them for
deploying federation components on to those clusters.
",TRUE,credentials,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
bkimminich/juice-shop,b7a179a0a7fb488087c32d8dc34acd6e5a86591e,"password change shows confirmation

no more redirect to main page
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
debops/debops,8bb785872afe2bda0cc4a444853c789b51f12595,"Update default nameConstraints to allow subdomains

'permitted;DNS:${config_domain}' only allows names which exactly match
${config_domain}. 'permitted;DNS:.${config_domain}' (notice the extra ""."") only
allows expanded labels, but not ${config_domain} itself. Let's have the best of
both worlds by combining the two name constraints together, which allows both
${config_domain} and expanded labels.

OpenSSL throws `error 47 at 0 depth lookup: permitted subtree violation; error
hcert.pem: verification failed` when using this role with critical
nameConstraints. That's why I removed the 'critical' property. This might be
better for backwards compatibility as well. Modern software will still refuse
to accept the certificate when the name is outside the nameConstraints space.
For example, Mozilla Firefox 60.6.1esr-1~deb9u1 will fail to connect with
'SEC_ERROR_CERT_NOT_IN_NAME_SPACE', and curl 7.52.1-5+deb9u9 fails with '(60)
SSL certificate problem: permitted subtree violation'.
",TRUE,certificate,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
Azure/azure-quickstart-templates,eb04c2c8f05ba776199ea60606a541194d9ccec2,"Merge pull request #6146 from yane3628/ubuntu-desktop-xfce-rdp

Add SSH Auth to ubuntu-desktop-xfce-rdp",TRUE,"ssh, auth",,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
feross/webtorrent-app,5c67a561c1924b1d27dc1c12d2cd58f3e977475a,"update easy deps

Update deps

from ~70 down to 34 vulnerabilities (33 low, 1 moderate)
",TRUE,vulnerabilities,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,93c633d60a49b3d9ead04e4a0236c72d66010f54,"Implement fetching password requirements on iOS.

Implemented IOSPasswordRequirementsServiceFactory iOS version of
PasswordRequirementsServiceFactory. In order to avoid duplicating
creating of PasswordRequirementsService was extracted in a separate
function.

Bug: 886583
Change-Id: I99d6815cb35b5741609224d5483fc732b977f42b
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1556803
Reviewed-by: Dominic Battré <11522016dc637b67b78946baf6f3c18d584fd07c@chromium.org>
Commit-Queue: Vadym Doroshenko <47b8208ee029eb9765f31b8bdc81aadf41b02e18@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#650333}",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
chromium/chromium,f402914bd5c442810e6509fa1e1b04f45454a9fe,"Add NetworkIsolationKey argument to NetworkContext::AddAuthCacheEntry.

Also add NetworkService API to enable partitioning auth cache entries
by NetworkIsolationKey, and a field trial to set it to true. All done
in one CL to allow integration testing.

Bug: 993806
Change-Id: I323826847cda68e0e1acd776dc6ba260743d3952
Reviewed-on: https://chromium-review.googlesource.com/c/chromium/src/+/1865411
Commit-Queue: Matt Menke <db2b536c538f3dbd8e890e06e08bcb9ec34adf6d@chromium.org>
Reviewed-by: Kinuko Yasuda <2d56fe9c63fe1af9c8ce2e42b52fd958eb89bac3@chromium.org>
Reviewed-by: David Benjamin <348b1b6801801c3d890b2e1589a8e36441d09fdc@chromium.org>
Reviewed-by: Asanka Herath <06503cd712d62538eecda072a299b88d58e9811c@chromium.org>
Cr-Commit-Position: 972c6d2dc6dd5efdad1377c0d224e03eb8f276f7@{#707383}
",TRUE,auth,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
pfsense/pfsense,5c0a1269165388945cbd6e36a8392ca6cab78283,"* Sync master password correctly
* Do not down carp interfaces on bootup
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
juanluisbaptiste/docker-otrs,fe00584b529da2d94790e9489e2a88d71d16a730,"Move random string generation to its own function and use random password if OTRS_DB_PASSWORD isn't defined.
",TRUE,password,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
xwiki/xwiki-platform,727b494f973894aa6b698be1e6b39011ef69bba4,"XWIKI-8931: Support global user in local group in the new security authorization module

 - update UserBridge to support search in another wiki than the user wiki
 - update UserSecurityReference to distinct global and local users/group
",TRUE,security,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
cernbox/wopiserver,24176a1a71de5a3030d04dc5afba9b6fb21bf03f,"Added minimal docker configuration to containerize the WOPI server.

Note that a proper deployment with https requires a certificate/key to
be generated and copied into the container, as detailed in the
buildimage.sh script.
",TRUE,certificate,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
geocoder-php/Geocoder,6b5bbd81320dbdd26375462af1a0a5def566ab98,"Refactor GeoIP2Provider: Use injection of Maxmind provider.

Instead of using only the database reader of Maxmind, inject the Maxmind provider. Thus both is available: database reader and webservice client.
",FALSE,use injection,,,22_mar_2021_pos_2be15899b72484a3927b01a57b476cf6e8b76188
