repo_name,commit,subject,message,Is_Corrective,justification,comment,certain
Clpsplug/thefuck,db7dffdb44ae5c7be8de088765463fbda96197d1,Merge pull request #559 from josephfrazier/git-push-explicit-upstream,"Merge pull request #559 from josephfrazier/git-push-explicit-upstream

Fix suggestions for `git push -u origin`",1,,,
Clpsplug/thefuck,bb5f6bb705a3b217eb682f3357ec6bbb709555c1,#301: Set variables within the alias,"#301: Set variables within the alias

Fix #301
",1,,,
Clpsplug/thefuck,d41cbb6810d4d82fdee6e411594c2211ed260326,Fix heroku_not_command for new stderr format,"Fix heroku_not_command for new stderr format

heroku updated its command suggestion formatting, so account for that.
For example:

    $ heroku log
     ▸    log is not a heroku command.
     ▸    Perhaps you meant logs?
     ▸    Run heroku _ to run heroku logs.
     ▸    Run heroku help for a list of available commands.
    $ fuck
    heroku logs [enter/↑/↓/ctrl+c]
",1,,,
Clpsplug/thefuck,ca787a1cba3cc9b26b43919c5e60acb40ebcd919,#N/A: Ensure that command doesn't exists in `no_command` rule,"#N/A: Ensure that command doesn't exists in `no_command` rule
",1,,,
belevtsoff/luigi,fa17292ebb54c8b83db8cf0995618a2a057103a6,Fix bug where command line Tasks skip config,"Fix bug where command line Tasks skip config

Before this patch, when you run a task from the command line, it'll
ignore the defaults you've specified in the config. By config I mean the
`[MyClass] my_param: myvalue` syntax in `/etc/luigi/client.cfg`.

After this patch, the config is honored.

I also added another small and related fix, the default shown when doing
`--help` will now also honor the config and not only the `default=` value.
",1,,,
belevtsoff/luigi,2898a2d2d178499435892d7a69bb1dfc90c70b29,Fix #877 by breaking some backwards compatibility,"Fix #877 by breaking some backwards compatibility
",1,,,
belevtsoff/luigi,8a4f73296f237fcf8182c342e62c2cb201c717df,Merge pull request #1001 from pbamba/spark_config,"Merge pull request #1001 from pbamba/spark_config

Fix spark configuration property setup via client.cfg file",1,,,
belevtsoff/luigi,13673fd488c25325db633b1d49e664fb937fabc2,Add a basic test for hadoop_jar.py,"Add a basic test for hadoop_jar.py

and fix a simple crash in logging when jar() not defined
",1,,,
belevtsoff/luigi,040bbc9ef8d1703b64d13c60f271fded63e13601,Merge pull request #996 from kianho/fix-995,"Merge pull request #996 from kianho/fix-995

Fix for #995.",1,,,
belevtsoff/luigi,2db9768958c9665c2bb78f040054a25534205fc4,A Fix the TypeError whenever prune is called before update has been invoked in worker.,"A Fix the TypeError whenever prune is called before update has been invoked
in worker.
",1,,,
belevtsoff/luigi,dc41727f4de88f86f4e77aa45be51eff4ee6b3be,Fix #1023 add pruning on get_work of local scheduler,"Fix #1023 add pruning on get_work of local scheduler
",1,,,
belevtsoff/luigi,1a6a89d8b510089392bb407d4ec660451deb1f23,Merge pull request #1059 from Tarrasch/fix-luigi-run-use-case,"Merge pull request #1059 from Tarrasch/fix-luigi-run-use-case

Fix luigi run use case",1,,,
belevtsoff/luigi,1de379b56c346754bd9dbc7e921211ca570219c7,Escape names in Hive partition spec,"Escape names in Hive partition spec
",1,,,
belevtsoff/luigi,1de379b56c346754bd9dbc7e921211ca570219c7,Escape names in Hive partition spec,"Escape names in Hive partition spec
",1,,,
belevtsoff/luigi,0b283acc5ccf5301031f93b179d8c87a8d0e8128,Fix DateMinuteParameter format,"Fix DateMinuteParameter format

It was using H as the separator between hours and minutes, which is
incorrect. The ISO 8601 standard requires a colon in the extended format
or nothing in the basic format. Opt for basic format since colons don't
play nice with file systems.
",1,,,
belevtsoff/luigi,c3d685e2b03369aab6f4d86ed1c95169c1c2c217,Merge pull request #1109 from jkukul/fix-task_to_str_to_task-behaviour,"Merge pull request #1109 from jkukul/fix-task_to_str_to_task-behaviour

Fix task_to_str_to_task behaviour when a Task has insignificant parameter",1,,,
belevtsoff/luigi,6bc2a544ca32d68325ee8df791a38515e70540df,Enables task failure on worker death while assistant is running,"Enables task failure on worker death while assistant is running

We avoid pruning PENDING and RUNNING tasks while an assistant is live, as the
assistant is considered a stakeholder for all runnable tasks. Unfortunately,
the prune function is where we fail RUNNING tasks for which the running worker
has died. So when an assistant is alive, it becomes impossible for a RUNNING
task whose worker has died to ever change status.

This fixes the issue by separating the function to mark RUNNING tasks as FAILED
from the pruning function and ensuring that it gets called regardless of the
presence of assistants.
",1,,,
channelcat/sanic,230941ff4f42ceec3410bb01ca575369191fb497,Fix reloader on OSX py38 and Windows (#1827),"Fix reloader on OSX py38 and Windows (#1827)

* Fix watchdog reload worker repeatedly if there are multiple changed files

* Simplify autoreloader, don't need multiprocessing.Process. Now works on OSX py38.

* Allow autoreloader with multiple workers and run it earlier.

* This works OK on Windows too.

* I don't see how cwd could be different here.

* app.run and app.create_server argument fixup.

* Add test for auto_reload (coverage not working unfortunately).

* Reloader cleanup, don't use external kill commands and exit normally.

* Strip newlines on test output (Windows-compat).

* Report failures in test_auto_reload to avoid timeouts.

* Use different test server ports to avoid binding problems on Windows.

* Fix previous commit

* Listen on same port after reload.

* Show Goin' Fast banner on reloads.

* More robust testing, also -m sanic.

* Add a timeout to terminate process

* Try a workaround for tmpdir deletion on Windows.

* Join process also on error (context manager doesn't).

* Cleaner autoreloader termination on Windows.

* Remove unused code.

* Rename test.

* Longer timeout on test exit.

Co-authored-by: Hùng X. Lê <371204019eb5fc6971a365b04d114b29d9884026@gmail.com>
Co-authored-by: L. Kärkkäinen <390a5d65ba9f6597c00c5ced497b9f8871cd3cec@users.noreply.github.com>
Co-authored-by: Adam Hopkins <ad98c82d4cbef6051aee34c5f6d6cf58de2db173@gmail.com>",1,,,
channelcat/sanic,aacbd022cfaeff4325773b042e41eb6ef7314bd1,"Fix static _handler pickling error. Moves the subfunction _handler out to a module-level function, and parameterizes it with functools.partial(). Fixes the case when picking a sanic app which has a registered static route handler. This is usually encountered when attempting to use multiprocessing or auto_reload on OSX or Windows. Fixes #1774","Fix static _handler pickling error.
Moves the subfunction _handler out to a module-level function, and parameterizes it with functools.partial().
Fixes the case when picking a sanic app which has a registered static route handler. This is usually encountered when attempting to use multiprocessing or auto_reload on OSX or Windows.
Fixes #1774
",1,,,
eklitzke/tornado,10da549cbebf00a5cd3ad3898f141e56f5ede090,Begin to fix type confusion in HTTPHeaders.,"Begin to fix type confusion in HTTPHeaders.

Values in HTTPHeaders were typed inconsistently: the class itself
assumed that values were of type str, while many callers assumed they
were bytes. Since headers are practically restricted to ascii, this
would work on python 2 but fail when certain combinations were
encountered on python 3 (notably the combination of GzipContentEncoding
with multiple preexisting Vary headers).

This commit adds a test and fixes the bug, and also adds enough type
annotations that mypy was able to report errors in the old incorrect
code.

Fixes #1670
",1,,,
eklitzke/tornado,34903f9e1a99441b2729bbe6f1d65d46cf352ea7,Fix HTTP1Connection for responses without content-length,"Fix HTTP1Connection for responses without content-length

Fixes #1598
",1,,,
eklitzke/tornado,b49c87a715a87b2c31f4ba8e664379c783ff68cc,Fix error raised in set_close_exec on windows,"Fix error raised in set_close_exec on windows

This slightly improves error messaging when tornado.process.Subprocess
is used in windows.

Fixes #1703
",1,,,
eklitzke/tornado,1131c9b50a6a4c0868d0d6fa5e0be077cf8fd1ca,"Fix handling of chunked-encoded requests with uppercase ""Transfer-Encoding"" value","Fix handling of chunked-encoded requests with uppercase ""Transfer-Encoding"" value

`HTTP1Connection._can_keep_alive` applied lower() to the header's value, but
`_read_body` didn't.
",1,,,
eklitzke/tornado,5931d913b4ea250891a0b582f1f8b2901b868c79,websocket: Fix use of render_string in websocket handlers,"websocket: Fix use of render_string in websocket handlers

PR #1917 caused websocket connections to be ""finished"" early, which
broke the use of render_string by setting self.ui to None.

Fixes #2010
",1,,,
eklitzke/tornado,86cc31f52992fb9d11f92de6fd5496842fea2265,fix backwards compatibility of url_concat for args=None,"fix backwards compatibility of url_concat for args=None
",1,,,
jsjohnst/tornado,301f52b532c071a0d2fec1eb7c23f2714bb38567,Fix a regression in FacebookGraphMixin in the 4.3 dev series.,"Fix a regression in FacebookGraphMixin in the 4.3 dev series.

Return access tokens as strings instead of bytes on python 3,
making the user objects json-encodable.

Add a basic test for FacebookGraphMixin.

Fixes #1532
",1,,,
wujuguang/scrapy,4e765acaed7a914630ee5320fa6f6523890a2b9d,BUG: Fix __classcell__ propagation.,"BUG: Fix __classcell__ propagation.

Python 3.6 added simpler customization of class creation but this
requires to propagate correctly the __classcell__ attribute in custom
__new__ methods.

See https://docs.python.org/3.6/whatsnew/3.6.html#pep-487-simpler-
customization-of-class-creation
",1,,,
wujuguang/scrapy,ae6d8d728e12e8efd704ba529de1db2eacfb494f,Support 'True' and 'False' strings as boolean settings values,"Support 'True' and 'False' strings as boolean settings values
",1,,,
wujuguang/scrapy,9c0aae724ed821fd954a14db83902a86f7fe7731,Use credentials from request.meta['proxy'] if present,"Use credentials from request.meta['proxy'] if present
",1,,,
wujuguang/scrapy,0344f57fefc0877bf9048a084002fc719335e31c,Support case-insensitive policy names in settings,"Support case-insensitive policy names in settings
",1,,,
wujuguang/scrapy,a1e8a8525d2312842c7e1cca8ba6e4e1a83084b7,"fix make_requests_from_url deprcation implementation, add tests","fix make_requests_from_url deprcation implementation, add tests
",1,,,
wujuguang/scrapy,074caf434e255bc96f106e57e3e288028f372485,FormRequest: handle whitespaces in action attribute properly,"FormRequest: handle whitespaces in action attribute properly
",1,,,
wujuguang/scrapy,768f3155e57ed54419f0c137fc066a95197d1b46,Fix referrer policy from response headers and support explicit empty string,"Fix referrer policy from response headers and support explicit empty string
",1,,,
wujuguang/scrapy,11cdf58abe26a9f65d8c1aefa717b6735e5734c9,Always decompress Content-Encoding: gzip at HttpCompression stage,"Always decompress Content-Encoding: gzip at HttpCompression stage

Let SitemapSpider handle decoding of .xml.gz files if necessary
",1,,,
wujuguang/scrapy,ca53a8699a8cfc2a0a3be4a65d91bada8a43f94c,Fix presentation of template directory in startproject command,"Fix presentation of template directory in startproject command
",1,,,
wujuguang/scrapy,6c3970e6722191b642fd99c6c1bfed0d93010cab,Merge pull request #3153 from virmht/new_bug,"Merge pull request #3153 from virmht/new_bug

[MRG+1] Fixed bug FormRequest.from_response() clickdata ignores input[type=image]",1,,,
wujuguang/scrapy,782f866572d8bf8b1673ea962ae57d7631d1d9de,Fix #3247: Allow scrapy.FormRequest.from_response method to handle duplicate keys,"Fix #3247: Allow scrapy.FormRequest.from_response method to handle duplicate keys
",1,,,
wujuguang/scrapy,6a38fc39f8fd1344bc41fcf50fe0e0af27ec74c4,Include flags when copying requests,"Include flags when copying requests
",1,,,
wujuguang/scrapy,16dad81715d3970149c0cf7a318e73a0d84be1ff,Fix contract errback,"Fix contract errback
",1,,,
wujuguang/scrapy,722397859465a6d82851c244dd8dfe8c36f1bcb8,Merge pull request #3381 from StasDeep/fix/issue-3380,"Merge pull request #3381 from StasDeep/fix/issue-3380

[MRG+1] Use dont_filter=True for contracts requests",1,,,
wujuguang/scrapy,acd2b8d43b5ebec7ffd364b6f335427041a0b98d,[MRG+1] Fix part of issue #3128 - None should not be a valid type for 'url' in Response.follow (#3131),"[MRG+1] Fix part of issue #3128 - None should not be a valid type for 'url' in Response.follow (#3131)

* fix one issue of issue#3128

because @kmike posted: 'If url is '', Scrapy should follow the same page, this is an intended behavior.'

*  fix one issue of issue#3128

because @kmike posted: 'If url is '', Scrapy should follow the same page, this is an intended behavior.'
",1,,,
wujuguang/scrapy,885289f497f31d721a3414867fc6fda2f959790f,Merge pull request #2854 from jenya/2853-sitemap-follow-alternate-fix,"Merge pull request #2854 from jenya/2853-sitemap-follow-alternate-fix

[MRG+1] Follow alternate link for all types of sitemaps #2853",1,,,
wujuguang/scrapy,5dc9a88c347db3497b03949938184ca339f4e9cb,Handle HTTP 308 Permanent Redirect,"Handle HTTP 308 Permanent Redirect
",1,,,
wujuguang/scrapy,25f609e2a3c27ca7d7d98dbfddb2c049735935bb,Merge pull request #2675 from simongartz/png-p-to-jpg-conversion-fix,"Merge pull request #2675 from simongartz/png-p-to-jpg-conversion-fix

[MRG+1] Fixes conversion of transparent PNG with palette images to jpg #2452",1,,,
wujuguang/scrapy,f4f2b1695c4d7bc69e5cb19c33a3a47f69bd1e8d,Fix a memory leak on the Media Pipeline (Files and Images) (#3813),"Fix a memory leak on the Media Pipeline (Files and Images) (#3813)

We're storing exceptions captured by Twisted on the media pipeline
cache, but we're also using the defer.returnValue method with our
own methods decorated with @defer.inlineCallbacks.

The defer.returnValue method passes returned values forward by
throwing a defer._DefGen_Return exception, which in its turn
extends the BaseException class and is captured by Twisted.

This way, the latest exception stored in the Failure's object may
also have an HtmlResponse object in its __context__ attribute. As
the Response object also keeps track of the Request object that
has originated it, you could figure it out how many RAM we're
wasting here.

This could easily lead to a Memory Leak problem when running
spiders with Media Pipeline enabled and a particular Request set
that tends to raise a significant number of exceptions.

Example triggers:
- media requests with 404 status responses
- user land exceptins coming from custom middlewares
- etc.",1,,,
wujuguang/scrapy,611249bb7f3a7bb5a92a67d90d6c97f17494768f,Implement the METAREFRESH_IGNORE_TAGS setting,"Implement the METAREFRESH_IGNORE_TAGS setting
",1,,,
wujuguang/scrapy,461682fc3dca72d9a34ddc22ad1896787c9dc518,Whitelist form methods in FormRequest.from_response method,"Whitelist form methods in FormRequest.from_response method
",1,,,
wujuguang/scrapy,801d3c07b4b7e57d50429e714a8255e7747568f4,"Fix bad exception handling, add tests","Fix bad exception handling, add tests
",1,,,
allenl203/tornado,1b464c48904576b3c26969c21265796bfb1a3a33,Issue #2147: avoid copies on non-small writes (#2169),"Issue #2147: avoid copies on non-small writes (#2169)

",1,,,
allenl203/tornado,f4e652922553408ca0777127962f080724ce92c4,fix gen.multi with gen.moment,"fix gen.multi with gen.moment

fixes assertion in gen.multi when calling convert_yielded with more than one gen.moment or None

convert_yielded can be called with None or [None].
When it is called with [None], gen.multi gets [gen.moment],
which fails assert(is_future) since it is no longer a real Future
",1,,,
allenl203/tornado,5d4a9ab26372efd255bbb29fde55c41395ed17b1,fix websocket handshake failure causes an exception,"fix websocket handshake failure causes an exception
",1,,,
allenl203/tornado,a3b44cd701e0e82693363701bc0346b0125d2362,Fixes for IOLoop.run_in_executor,"Fixes for IOLoop.run_in_executor

Correctly transform the concurrent Future into a Tornado Future
and test that the result is usable with await.
",1,,,
allenl203/tornado,db529031a1e1a6e951826aba0b7d0b18f05cd4c7,Fix #2521: Serve full file when range start is negative and exceeds the total length (#2522),"Fix #2521: Serve full file when range start is negative and exceeds the total length (#2522)

* Serve full file while range negative past start.

Fix issue #2521.

* Return 416 while range end less than start.

When range end less than start, the content length will be negative and
HTTPOutputError will be raised.

",1,,,
allenl203/tornado,aa622e724f80e0f7fcee369f75d69d1db13d72f2,httpclient: Fix warning logged by sync HTTPClient destructor,"httpclient: Fix warning logged by sync HTTPClient destructor

If an HTTPClient is closed from its destructor instead of an explicit
close() call, it sometimes logs an ""inconsistent AsyncHTTPClient
cache"" error because the weakrefs appear to get cleaned up in an
unexpected order. Relax the checks in AsyncHTTPClient.close to allow
for a missing value in the instance cache.

Fixes #2539
",1,,,
allenl203/tornado,886643965b5cb782503d8d7b374b7a794ec2077b,ioloop: Fix PeriodicCallback when system clock moves backwards,"ioloop: Fix PeriodicCallback when system clock moves backwards

If the clock moves backwards a little bit, we could run a
PeriodicCallback twice in a row prior to this change.

Due to implementation differences between the Tornado and asyncio
event loops, this is most common when using the asyncio event loop on
windows (where in some environments differences between time.time()
and time.monotonic() can result in behavior that looks like small
backwards time jumps on every iteration), although it can in principle
occur in any environment.

Fixes #2333
",1,,,
allenl203/tornado,4677c54cc18bbfbdf0f4dadf11610fab6203fd63,websocket: Fix set_nodelay,"websocket: Fix set_nodelay

This method was untested and broken in 6.0.0.

Fixes #2611
",1,,,
allenl203/tornado,2905ee4fb3c283d40b10f609359e189c83a0dc06,asyncio: Fix a leak when event loops are created and destroyed,"asyncio: Fix a leak when event loops are created and destroyed

The WeakKeyDictionary in IOLoop wasn't doing its job because of
reference cycles. This was easiest to see with the synchronous
HTTPClient.

Fixes #2321
",1,,,
allenl203/tornado,4f486a4aec746e9d66441600ee3b0743228b061c,http1connection: Fix a bug with redirects and chunked requests,"http1connection: Fix a bug with redirects and chunked requests

After a redirect, the chunked-encoding header is already set and would
not be detected correctly. This affects empty bodies with
allow_nonstandard_methods and any use of body_producer.
",1,,,
nicolargo/glances,982054becd85e443b0f6e69e1157f9299fabcd83,Correct an subsampling issue on Python 3,"Correct an subsampling issue on Python 3
",1,,,
sevenguin/tornado,ecb3ea7543cc942659faf3d2144853018afa6139,Fix path traversal check in StaticFileHandler.,"Fix path traversal check in StaticFileHandler.

Previously StaticFileHandler would allow access to files whose name
starts with the static root directory, not just those that are actually
in the directory.

The bug was introduced in Tornado 3.1 via commits 7b03cd62fb and
60952528.
",1,,,
sevenguin/tornado,d1676810ef5972c4defb0a710a1d8f8a0018983b,Fix WaitIterator when no hard reference is kept.,"Fix WaitIterator when no hard reference is kept.

Closes #1397.
",1,,,
sevenguin/tornado,1d02ed606f1c52636462633d009bdcbaac644331,Fix incorrect check in IOLoop(make_current=True).,"Fix incorrect check in IOLoop(make_current=True).

Expand tests.

Fixes #1469.
",1,,,
ashleysommer/sanic,44973125c15304b4262c51c78b5a86bd1daafa86,"Reverse named_response_middlware execution order, to match normal response middleware execution order. Fixes #1847 Adds a test to ensure fix is correct Adds an example which demonstrates correct blueprint-middlware execution order behavior.","Reverse named_response_middlware execution order, to match normal response middleware execution order.
Fixes #1847
Adds a test to ensure fix is correct
Adds an example which demonstrates correct blueprint-middlware execution order behavior.
",1,,,
ashleysommer/sanic,861e87347a2d373d6ffa387965a6887c83af632c,"Fix #1788 incorrect url_for for routes with hosts, added tests. (#1789)","Fix #1788 incorrect url_for for routes with hosts, added tests. (#1789)

* Fix #1788 incorrect url_for for routes with hosts, added tests.

* Linter

* Remove debug print
",1,,,
ashleysommer/sanic,b565072ed9792debb017ba3dc2b3de67f8f03514,Allow route decorators to stack up again (#1764),"Allow route decorators to stack up again (#1764)

* Allow route decorators to stack up without causing a function signature inspection crash
Fix #1742

* Apply fix to @websocket routes docorator too
Add test for double-stacked websocket decorator
remove introduction of new variable in route wrapper, extend routes in-place.
Add explanation of why a handler will be a tuple in the case of a double-stacked route decorator
",1,,,
ashleysommer/sanic,801595e24acdf8050b8d3ffa512d424147848d32,"Add server.start_serving and server.serve_forever to AsyncioServer proxy object, to match asyncio-python3.7 example doc, fixes #1754 (#1762)","Add server.start_serving and server.serve_forever to AsyncioServer proxy object, to match asyncio-python3.7 example doc, fixes #1754 (#1762)

",1,,,
ashleysommer/sanic,e81a8ce07329e95d3d0899b1d774f21759c28e0e,fix SERVER_NAME enforcement in url_for and request.args documentation (#1708),"fix SERVER_NAME enforcement in url_for and request.args documentation (#1708)

* :bug: fix SERVER_NAME enforcement in url_for

fixes #1707

* :bulb: add additional documentation for using request.args

fixes #1704

* :white_check_mark: add additional test to check url_for without SERVER_NAME

* :pencil: add changelog for fixes
",1,,,
ashleysommer/sanic,72b445621b5977327f866e7dd1c8077fcf2cb685,Respect `X-Forward-*` headers and generate correct URLs in `url_for` (#1465),"Respect `X-Forward-*` headers and generate correct URLs in `url_for` (#1465)

* handle forwarded address in request

* added test cases

* Fix lint errors

* Fix uncovered code branch

* Update docstrings

* Update documents

* fix import order
",1,,,
epitron/youtube-dl,af0f74288dc1b46147bc8f6b5692d2a21c6e178b,[YoutubeDL] Improve _default_format_spec (closes #14461),"[YoutubeDL] Improve _default_format_spec (closes #14461)
",1,,,
epitron/youtube-dl,3869028ffb6be6ab719e5cf1004276dfdfd1216d,[utils] Use bytes-like objects in dfxp2srt,"[utils] Use bytes-like objects in dfxp2srt

This fixes handling of non-UTF8 TTML subtitles

Closes #14191
",1,,,
epitron/youtube-dl,15da37c7dc8cf14ba5ce880aa1805fceaa71fc44,[YoutubeDL] Don't expand env variables in meta fields (closes #13637),"[YoutubeDL] Don't expand env variables in meta fields (closes #13637)
",1,,,
epitron/youtube-dl,5b232f46dcbdc805507c02edd4fd598f31d544d5,[utils] Skip missing params in cli_bool_option (closes #13865),"[utils] Skip missing params in cli_bool_option (closes #13865)
",1,,,
epitron/youtube-dl,0396806f671e5828c2abdeb8048acf8b654507b6,"[YoutubeDL] Do not override id, extractor and extractor_key in url_transparent All these meta fields must be borrowed from final extractor that actually performs extraction. This commit fixes extractor id in download archives for url_transparent downloads. Previously, 'transparent' extractor was erroneously used for extractor archive id, e.g. 'eggheadlesson 4n8ugwwj5t' instead of 'wistia 4n8ugwwj5t'.","[YoutubeDL] Do not override id, extractor and extractor_key in url_transparent
All these meta fields must be borrowed from final extractor that actually performs extraction.
This commit fixes extractor id in download archives for url_transparent downloads. Previously, 'transparent' extractor was erroneously
used for extractor archive id, e.g. 'eggheadlesson 4n8ugwwj5t' instead of 'wistia 4n8ugwwj5t'.
",1,,,
epitron/youtube-dl,95f3f7c20a05e7ac490e768b8470b20538ef8581,"[utils] Fix unescapeHTML for misformed string like ""&a&quot;"" (#13935)","[utils] Fix unescapeHTML for misformed string like ""&a&quot;"" (#13935)
",1,,,
epitron/youtube-dl,1cc47c667419e0eadc0a6989256ab7b276852adf,[utils] Fix match_str for boolean meta fields,"[utils] Fix match_str for boolean meta fields
",1,,,
epitron/youtube-dl,9d6ac71c27b1dfb662c795ef598dbfd0286682da,[extractor/common] Fix extraction of DASH formats with the same representation id (closes #15111),"[extractor/common] Fix extraction of DASH formats with the same representation id (closes #15111)
",1,,,
epitron/youtube-dl,befa4708fd2165b85d04002c3845adf191d34302,[utils] Fixup some common URL's typos in sanitize_url (closes #15649),"[utils] Fixup some common URL's typos in sanitize_url (closes #15649)
",1,,,
epitron/youtube-dl,c384d537f882efab10a78a56ce6dcb0a30f54b47,[util] Improve scientific notation handling in js_to_json (closes #14789),"[util] Improve scientific notation handling in js_to_json (closes #14789)

",1,,,
epitron/youtube-dl,609ff8ca19f1c4c168a81121074b91cc0f0d4c47,[utils] Support attributes with no values in get_elements_by_attribute(),"[utils] Support attributes with no values in get_elements_by_attribute()
",1,,,
gaurav9991/thefuck,25cc98a21a3450a046caf418f08713c82a290805,fix(rules.ls_lah): make sure script starts with ls,"fix(rules.ls_lah): make sure script starts with ls

Fix #271
",1,,,
gaurav9991/thefuck,1285303363bc420bd7606bd5f808e3f2b4f0e83f,Fix the `git_diff_staged` rule,"Fix the `git_diff_staged` rule

The problem was:
```
% git add foo
% git diff foo
% fuck
git diff foo --staged [enter/ctrl+c]
fatal: bad flag '--staged' used after filename
```
",1,,,
luzfcb/cookiecutter,3cac20c25860222855e3bcf55f3c0b622eebf5b8,"Refactored prompt_and_delete, and added option to use old repo copy.","Refactored prompt_and_delete, and added option to use old repo copy.
",1,,,
luzfcb/cookiecutter,4f56621fb6de42480f55838e8aeff154999b87db,Fixed #479 - Added support for dictionary data in configurations.,"Fixed #479 - Added support for dictionary data in configurations.
",1,,,
luzfcb/cookiecutter,eb113bb58c382dd25b68494177b07564f5c2fd20,Merge branch '632-empty-hook-fix' of #729,"Merge branch '632-empty-hook-fix' of #729
",1,,,
luzfcb/cookiecutter,7b905c952de6325ff7f18cb8ca2bedaae3e66b83,Handle empty hook file or other OSErrors,"Handle empty hook file or other OSErrors
",1,,,
luzfcb/cookiecutter,457a1a4e862aab4102b644ff1d2b2e2b5a766b3c,using custom exception instead of exit status and cleanup project dir,"using custom exception instead of exit status and cleanup project dir
",1,,,
luzfcb/cookiecutter,1717f1d513236f07536d6042771bf44277e0bc06,Added fix and tests to Issue 267,"Added fix and tests to Issue 267
",1,,,
luzfcb/cookiecutter,7129d474206761a6156925db78eee4b62a0e3944,Prevent click API v7.0 from showing choices when already shown,"Prevent click API v7.0 from showing choices when already shown
",1,,,
audreyr/cookiecutter,7f6804c4953a18386809f11faf4d86898570debc,Fix default values being loaded with wrong encoding on Windows (#1414),"Fix default values being loaded with wrong encoding on Windows (#1414)

Explicitly set the encoding to utf-8 when reading the context file to
ensure values are correctly loaded.

Co-authored-by: Andrey Shpak <b7262641790558f5243a08833acf79bc232d26b4@users.noreply.github.com>",1,,,
audreyr/cookiecutter,90434ff4ea4477941444f1e83313beb414838535,Changed: Generated projects can use multiple type hooks at same time. (sh + py) (#974),"Changed: Generated projects can use multiple type hooks at same time. (sh + py) (#974)

* Added support for multiple hooks in a single project

* Added tests for Pull #974

* Fix linting

Co-authored-by: Nimrod Moli <2e490cd61996de37b7b0abd7d08650d1b5d3979a@traxretail.com>
Co-authored-by: Andrey Shpak <501353e3ffef62df2361364f2a4fe2fc85226182@ashpak.ru>",1,,,
subodhchhabra/glances,25816ceae7799eafda2b23dd8cc872f309e876a0,Percentage bars: non-blocking solution for values out of range,"Percentage bars: non-blocking solution for values out of range
",1,,,
luceatnobis/youtube-dl,e4659b45474acb563db0ab4284abdfc80837307e,[utils] Correct octal/hexadecimal number detection in js_to_json,"[utils] Correct octal/hexadecimal number detection in js_to_json
",1,,,
luceatnobis/youtube-dl,7dc2a74e0ac9cfa74cc9de6f586ffd5cc8bac0d9,[utils] Fix unified_timestamp for formats parsed by parsedate_tz(),"[utils] Fix unified_timestamp for formats parsed by parsedate_tz()
",1,,,
luceatnobis/youtube-dl,b3ee552e4b918fb720111b23147e24fa5475a74b,[utils] Handle single-line comments in js_to_json,"[utils] Handle single-line comments in js_to_json
",1,,,
luceatnobis/youtube-dl,4195096ea8da8237a63e1ba3876dc8856b8605c6,[utils] Improve comments processing in js_to_json (closes #11947),"[utils] Improve comments processing in js_to_json (closes #11947)
",1,,,
luceatnobis/youtube-dl,db13c16ef8968613680e2bbc85f373c3e74faf98,"[utils] Add support for quoted string literals in --match-filter (closes #8050, closes #12142, closes #12144)","[utils] Add support for quoted string literals in --match-filter (closes #8050, closes #12142, closes #12144)
",1,,,
luceatnobis/youtube-dl,4b5de77bdb7765df4797bf068592926285ba709a,[utils] Process bytestrings in urljoin (closes #12369),"[utils] Process bytestrings in urljoin (closes #12369)
",1,,,
luceatnobis/youtube-dl,e5a088dc4be4fdcc96927a9f1b7284d4cd49c415,[utils] Fix --match-filter for int-like strings (closes #11082),"[utils] Fix --match-filter for int-like strings (closes #11082)
",1,,,
luceatnobis/youtube-dl,189935f15960300d316e8b07108b076ac6c2186a,[jsinterp] Fix function calls without arguments.,"[jsinterp] Fix function calls without arguments.
",1,,,
luceatnobis/youtube-dl,317f7ab634174666e458807fa309a2e7ba459267,[YoutubeDL] Fix format selection with filters (Closes #10083),"[YoutubeDL] Fix format selection with filters (Closes #10083)
",1,,,
luceatnobis/youtube-dl,bd1e484448c84904ce0d99fe05c3721053aa3c00,[utils] js_to_json: various improvements,"[utils] js_to_json: various improvements

now JS object literals like { /* "" */ 0: "",]\xaa<\/p>"", } will be correctly converted to JSON.
",1,,,
luceatnobis/youtube-dl,47212f7bcbd59af40f91796562a6b72ba0439ac4,[utils] Don't transform numbers not starting with a zero,"[utils] Don't transform numbers not starting with a zero

Fix test_Viidea and maybe others
",1,,,
luceatnobis/youtube-dl,7aefc49c4013efb5056b2c1237e22c52cb5d3c49,[utils] Skip invalid/non HTML entities (Closes #7518),"[utils] Skip invalid/non HTML entities (Closes #7518)
",1,,,
luceatnobis/youtube-dl,db2fe38b5508cbd28b89893219d9cccd41406851,[utils] Support alternative timestamp format in TTML,"[utils] Support alternative timestamp format in TTML

Fixes #7608
",1,,,
luceatnobis/youtube-dl,d631d5f9f27f93767226192e4288990413fa9dbd,[utils] Fix TTML conversion,"[utils] Fix TTML conversion

Tolerate invalid timestamps (closes #7909)
",1,,,
luceatnobis/youtube-dl,6a750402787dfc1f39a9ad347f2d78ae1c94c52c,[utils] unified_strdate: Return None if the date format can't be recognized (fixes #7340),"[utils] unified_strdate: Return None if the date format can't be recognized (fixes #7340)

This issue was introduced with ae12bc3ebb4cb377c2b4337ec255e652b36f5143, it returned 'None'.
",1,,,
